timeframe,time,datetime,VN30,VN100,VNINDEX,USDVND
H4,1701741600,2023-12-05 02:00:00,1102.28,1120.05,1116.94,24274.0
H4,1701756000,2023-12-05 06:00:00,1100.42,1117.72,1115.97,24274.0
H4,1701828000,2023-12-06 02:00:00,1103.59,1121.82,1119.55,24255.0
H4,1701842400,2023-12-06 06:00:00,1109.27,1128.93,1126.43,24255.0
H4,1701914400,2023-12-07 02:00:00,1098.44,1113.29,1111.52,24220.0
H4,1701928800,2023-12-07 06:00:00,1111.35,1126.45,1121.49,24220.0
H4,1702000800,2023-12-08 02:00:00,1115.08,1129.73,1124.47,24220.0
H4,1702015200,2023-12-08 06:00:00,1114.89,1128.85,1124.44,24220.0
H4,1702260000,2023-12-11 02:00:00,1115.27,1126.99,1123.38,24250.0
H4,1702274400,2023-12-11 06:00:00,1117.34,1129.68,1125.5,24250.0
H4,1702346400,2023-12-12 02:00:00,1116.36,1129.09,1124.22,24277.0
H4,1702360800,2023-12-12 06:00:00,1121.21,1132.71,1127.63,24277.0
H4,1702432800,2023-12-13 02:00:00,1117.84,1129.88,1124.15,24245.0
H4,1702447200,2023-12-13 06:00:00,1106.83,1117.49,1114.2,24245.0
H4,1702519200,2023-12-14 02:00:00,1110.4,1120.66,1115.98,24260.0
H4,1702533600,2023-12-14 06:00:00,1104.49,1112.3,1110.13,24260.0
H4,1702605600,2023-12-15 02:00:00,1099.67,1107.73,1104.84,24260.0
H4,1702620000,2023-12-15 06:00:00,1097.4,1106.36,1102.3,24260.0
H4,1702864800,2023-12-18 02:00:00,1087.22,1097.67,1094.99,24350.0
H4,1702879200,2023-12-18 06:00:00,1084.67,1095.83,1091.88,24350.0
H4,1702951200,2023-12-19 02:00:00,1081.23,1092.71,1087.35,24335.0
H4,1702965600,2023-12-19 06:00:00,1091.87,1102.81,1096.3,24335.0
H4,1703037600,2023-12-20 02:00:00,1089.47,1101.02,1094.12,24335.0
H4,1703052000,2023-12-20 06:00:00,1097.01,1108.02,1100.76,24335.0
H4,1703124000,2023-12-21 02:00:00,1091.77,1103.86,1096.86,24335.0
H4,1703138400,2023-12-21 06:00:00,1097.43,1109.69,1102.43,24335.0
H4,1703210400,2023-12-22 02:00:00,1095.13,1108.44,1100.89,24335.0
H4,1703224800,2023-12-22 06:00:00,1097.45,1109.59,1103.06,24335.0
H4,1703469600,2023-12-25 02:00:00,1108.96,1120.77,1112.3,24325.0
H4,1703484000,2023-12-25 06:00:00,1111.86,1124.15,1117.66,24325.0
H4,1703556000,2023-12-26 02:00:00,1114.06,1126.87,1120.34,24325.0
H4,1703570400,2023-12-26 06:00:00,1115.52,1128.29,1122.25,24325.0
H4,1703642400,2023-12-27 02:00:00,1116.65,1129.67,1122.8,24235.0
H4,1703656800,2023-12-27 06:00:00,1115.94,1128.61,1121.99,24235.0
H4,1703728800,2023-12-28 02:00:00,1121.11,1132.95,1125.85,24260.0
H4,1703743200,2023-12-28 06:00:00,1128.51,1138.09,1128.93,24260.0
H4,1703815200,2023-12-29 02:00:00,1135.32,1143.74,1134.66,24260.0
H4,1703829600,2023-12-29 06:00:00,1131.46,1141.65,1129.93,24260.0
H4,1704160800,2024-01-02 02:00:00,1132.27,1141.53,1131.51,24369.0
H4,1704175200,2024-01-02 06:00:00,1131.64,1140.25,1131.72,24369.0
H4,1704247200,2024-01-03 02:00:00,1131.82,1141.52,1134.27,24358.0
H4,1704261600,2024-01-03 06:00:00,1144.85,1152.77,1144.17,24358.0
H4,1704333600,2024-01-04 02:00:00,1158.95,1165.24,1154.86,24350.0
H4,1704348000,2024-01-04 06:00:00,1156.37,1161.03,1150.72,24350.0
H4,1704420000,2024-01-05 02:00:00,1156.25,1160.86,1151.78,24350.0
H4,1704434400,2024-01-05 06:00:00,1161.14,1164.81,1154.68,24350.0
H4,1704679200,2024-01-08 02:00:00,1162.9,1167.98,1157.99,24360.0
H4,1704693600,2024-01-08 06:00:00,1163.52,1167.79,1160.19,24360.0
H4,1704765600,2024-01-09 02:00:00,1157.87,1163.79,1157.45,24405.0
H4,1704780000,2024-01-09 06:00:00,1160.21,1164.86,1158.59,24405.0
H4,1704852000,2024-01-10 02:00:00,1163.43,1165.82,1161.43,24475.0
H4,1704866400,2024-01-10 06:00:00,1162.68,1164.42,1161.54,24475.0
H4,1704938400,2024-01-11 02:00:00,1167.92,1170.8,1165.72,24490.0
